City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Dig Inn,40.8055612,-73.9653484,American Restaurant
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Pret A Manger,40.80783747452057,-73.96443688874767,Sandwich Place
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Riverside Park 119th Street Tennis Courts,40.81135834077416,-73.96574779783305,Tennis Court
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Morningside Park,40.806144282339694,-73.95879685878754,Park
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,FedEx Office Ship Center,40.808055,-73.964439,Shipping Store
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,The Hungarian Pastry Shop,40.803561933892944,-73.96347501357707,Coffee Shop
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,T-Mobile,40.804564132430926,-73.96599433044685,Mobile Phone Shop
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Kung Fu Tea,40.804714,-73.966541,Bubble Tea Shop
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Nous Espresso Bar -  Graduate Student Center,40.807532679241426,-73.96087936080511,Café
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,The Vitamin Shoppe,40.8045486,-73.9670329,Supplement Shop
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Mel's Burger Bar,40.80454679733712,-73.96632597507246,Burger Joint
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Westside Market,40.8042546041038,-73.96659969137721,Grocery Store
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,CVS Pharmacy,40.804121,-73.966669,Pharmacy
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Panda Express,40.804696623945794,-73.96627393563782,Chinese Restaurant
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Tartina,40.803594,-73.963847,Italian Restaurant
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Dunkin',40.8097841,-73.9585063,Café
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Flat Top,40.81009651809897,-73.95864416497653,New American Restaurant
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,SubsConscious,40.80913324660189,-73.9593534737463,Deli / Bodega
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Massawa,40.80990900759862,-73.95880629802144,Ethiopian Restaurant
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Ajanta Indian Restaurant,40.80990543935106,-73.95882387776453,Indian Restaurant
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Apple Tree Supermarket,40.80951618641807,-73.95909259548225,Supermarket
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Alice's Café,40.807553054886675,-73.95938410561523,Café
NYC,Morningside Heights,40.807999738165826,-73.96389627905332,Copy Experts,40.811236,-73.96106999999999,Paper / Office Supplies Store
NYC,Gramercy,40.737209832715,-73.98137594833541,Malt & Mold,40.736677,-73.981472,Gourmet Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Citizens of Gramercy,40.73663660003647,-73.98176174141058,Coffee Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Reflections Center for Conscious Living & Yoga,40.73905027871491,-73.98148705717242,Yoga Studio
NYC,Gramercy,40.737209832715,-73.98137594833541,Craft + Carry,40.738359625993866,-73.98359951193653,Beer Bar
NYC,Gramercy,40.737209832715,-73.98137594833541,Massage Envy - Gramercy NYC,40.737403,-73.9802453,Spa
NYC,Gramercy,40.737209832715,-73.98137594833541,Posto,40.734843,-73.982896,Pizza Place
NYC,Gramercy,40.737209832715,-73.98137594833541,Frank's Trattoria,40.7360311287152,-73.97915989751004,Pizza Place
NYC,Gramercy,40.737209832715,-73.98137594833541,Aloha Fine Wines & Spirits,40.73565166029979,-73.9826399779742,Liquor Store
NYC,Gramercy,40.737209832715,-73.98137594833541,Taqueria Gramercy,40.736217818653216,-73.98501093953391,Mexican Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,Mi Noodle Bar,40.737714000000004,-73.98139300000001,Thai Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,The Vitamin Shoppe,40.738832,-73.981534,Supplement Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Lunetta Pizza,40.73693382876102,-73.98448861419814,Pizza Place
NYC,Gramercy,40.737209832715,-73.98137594833541,Molly's Shebeen,40.738364660508275,-73.9835132890077,Irish Pub
NYC,Gramercy,40.737209832715,-73.98137594833541,Think Coffee,40.738156312933405,-73.98374210961263,Coffee Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,New York Comedy Club,40.73879331265986,-73.98086043088395,Comedy Club
NYC,Gramercy,40.737209832715,-73.98137594833541,Caffè Panna,40.736985,-73.98676,Ice Cream Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Studio,40.73966059372064,-73.98459358827667,Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,Iris Nails,40.73756901466303,-73.98423432410459,Spa
NYC,Gramercy,40.737209832715,-73.98137594833541,Baruch College - Swimming Pool,40.740244848880074,-73.98370874917151,Pool
NYC,Gramercy,40.737209832715,-73.98137594833541,Lamazou,40.74122491291197,-73.98142749590318,Sandwich Place
NYC,Gramercy,40.737209832715,-73.98137594833541,Gramercy Park,40.7378764441416,-73.98590326309204,Park
NYC,Gramercy,40.737209832715,-73.98137594833541,Annie Ji's Nail Salon,40.73953656640761,-73.98076998693172,Cosmetics Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Pick A Bagel,40.738653,-73.982366,Bagel Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Maialino,40.7384419150589,-73.98561005041564,Italian Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,Hayato,40.73978580945914,-73.98530945003625,Salon / Barbershop
NYC,Gramercy,40.737209832715,-73.98137594833541,Bedford Cheese Shop,40.736741,-73.987021,Cheese Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,National Arts Club,40.737933267394716,-73.98662835251689,Art Gallery
NYC,Gramercy,40.737209832715,-73.98137594833541,Ampersand,40.73874210288535,-73.98336564589978,Cocktail Bar
NYC,Gramercy,40.737209832715,-73.98137594833541,Hane Sushi,40.73490193489146,-73.97984659715061,Sushi Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,Housing Works Thrift Shop,40.739158,-73.983513,Thrift / Vintage Store
NYC,Gramercy,40.737209832715,-73.98137594833541,La Vera Pizzeria,40.74057423065184,-73.981948256706,Pizza Place
NYC,Gramercy,40.737209832715,-73.98137594833541,BK Pilates,40.74094623905611,-73.98428037082408,Pilates Studio
NYC,Gramercy,40.737209832715,-73.98137594833541,Freehand New York,40.73974003939308,-73.9846218065663,Hotel
NYC,Gramercy,40.737209832715,-73.98137594833541,Ess-a-Bagel,40.7342776,-73.9800502,Bagel Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Wine Heaven,40.73987594241894,-73.98246812491061,Wine Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Essential Therapy Spa,40.740957256115905,-73.98412967914072,Massage Studio
NYC,Gramercy,40.737209832715,-73.98137594833541,Juice Generation,40.739937,-73.98553,Juice Bar
NYC,Gramercy,40.737209832715,-73.98137594833541,Follia,40.735146542173766,-73.98581484979155,Italian Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,Stuyvesant Square Park,40.73371412655719,-73.98420810699463,Park
NYC,Gramercy,40.737209832715,-73.98137594833541,The George Washington Bar,40.74006606868948,-73.98444735352216,Cocktail Bar
NYC,Gramercy,40.737209832715,-73.98137594833541,Gramercy Terrace,40.73857176504926,-73.98566285973246,Roof Deck
NYC,Gramercy,40.737209832715,-73.98137594833541,Baked By Melissa,40.740049977949774,-73.98592877550934,Cupcake Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Street Taco,40.74085938226586,-73.98183554234694,Taco Place
NYC,Gramercy,40.737209832715,-73.98137594833541,Mattress Firm Stuy Town,40.734703063964844,-73.98053741455078,Mattress Store
NYC,Gramercy,40.737209832715,-73.98137594833541,Mia Chef Gelateria,40.74153223212723,-73.98115205100328,Ice Cream Shop
NYC,Gramercy,40.737209832715,-73.98137594833541,Irving Farm Coffee Roasters,40.73671618830131,-73.98681688095093,Café
NYC,Gramercy,40.737209832715,-73.98137594833541,The Players,40.73773418172563,-73.98673474788666,Social Club
NYC,Gramercy,40.737209832715,-73.98137594833541,Coppola's,40.74157184432409,-73.98135581011344,Italian Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,TD Bank,40.734658868136734,-73.98047664016758,Bank
NYC,Gramercy,40.737209832715,-73.98137594833541,Saravanaa Bhavan,40.741455,-73.98303,South Indian Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,Joe Junior,40.734634,-73.985946,Diner
NYC,Gramercy,40.737209832715,-73.98137594833541,Gracefully,40.73417563063094,-73.98040120368044,Grocery Store
NYC,Gramercy,40.737209832715,-73.98137594833541,Taco Bell,40.73416013676128,-73.98054755430475,Taco Place
NYC,Gramercy,40.737209832715,-73.98137594833541,Coopertown Diner,40.73486386658158,-73.97987786131552,Diner
NYC,Gramercy,40.737209832715,-73.98137594833541,SUBWAY,40.73408022372499,-73.98058339316307,Sandwich Place
NYC,Gramercy,40.737209832715,-73.98137594833541,Walgreens,40.73322633791861,-73.98068904876709,Pharmacy
NYC,Gramercy,40.737209832715,-73.98137594833541,Chipotle Mexican Grill,40.7329583,-73.9808002,Mexican Restaurant
NYC,Gramercy,40.737209832715,-73.98137594833541,Bruno's Gourmet Market,40.73304965455923,-73.98128793943675,Sandwich Place
NYC,Gramercy,40.737209832715,-73.98137594833541,Gramercy Park Bar,40.73525223152769,-73.98284135652284,Bar
NYC,Gramercy,40.737209832715,-73.98137594833541,Petland,40.73453904452125,-73.98022051866361,Pet Store
NYC,Gramercy,40.737209832715,-73.98137594833541,Starbucks,40.73323,-73.98082,Coffee Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Battery Park City Esplanade,40.71162184551406,-74.01790738105774,Park
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Institute of Culinary Education,40.71239942610876,-74.01597072237516,Cooking School
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Hudson Eats,40.712665971481435,-74.0159010887146,Food Court
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Equinox Brookfield Place,40.712704,-74.014995,Gym
NYC,Battery Park City,40.71193198394565,-74.01686930508617,"Waterfront Plaza, Brookfield Place",40.71324098127375,-74.01624118660538,Plaza
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Brookfield Place (BFPL),40.71324018931094,-74.01519298553465,Shopping Mall
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Num Pang Sandwich Shop,40.71272662965214,-74.01603156747436,Sandwich Place
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Hudson River Trail,40.71366880565693,-74.01742037283613,Park
NYC,Battery Park City,40.71193198394565,-74.01686930508617,9/11 Memorial North Pool,40.71207726282092,-74.01318669319153,Memorial Site
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Liberty Park,40.71038391621699,-74.01386844682942,Park
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Winter Garden Atrium,40.713308335330886,-74.01584201849887,Performing Arts Venue
NYC,Battery Park City,40.71193198394565,-74.01686930508617,National September 11 Memorial & Museum (National September 11 Memorial),40.711349,-74.013197,Memorial Site
NYC,Battery Park City,40.71193198394565,-74.01686930508617,9/11 Memorial South Pool,40.711039,-74.013082,Memorial Site
NYC,Battery Park City,40.71193198394565,-74.01686930508617,9/11 Museum Auditorium,40.711859516489525,-74.01281437966045,Auditorium
NYC,Battery Park City,40.71193198394565,-74.01686930508617,One World Observatory,40.712819,-74.013274,Scenic Lookout
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Grom,40.712866,-74.013551,Ice Cream Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Mighty Quinn's BBQ,40.7125422,-74.0156663,BBQ Joint
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Olive's,40.713199644315836,-74.0158572540602,Sandwich Place
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Irish Hunger Memorial,40.71513873128946,-74.01655655956712,Monument / Landmark
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Benvenuti Italian Specialties,40.70968105555279,-74.01652043988257,Gourmet Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Dos Toros Taquería,40.71305792537555,-74.01597993429395,Burrito Place
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Le District,40.71287830177591,-74.01563286781311,Food Court
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Starbucks Reserve,40.71417,-74.015434,Coffee Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,For Five Coffee Roasters,40.71224,-74.014915,Coffee Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Oculus Plaza,40.711821657420536,-74.01163247839355,Plaza
NYC,Battery Park City,40.71193198394565,-74.01686930508617,River Terrace playground,40.71582617002837,-74.01678653553448,Park
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Blue Bottle Coffee,40.7105890125794,-74.012371301651,Coffee Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Victoria's Secret,40.71067911299145,-74.01170712103871,Lingerie Store
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Shake Shack,40.71532572032048,-74.01475032559945,Burger Joint
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Eataly Downtown,40.710075,-74.011976,Gourmet Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,John Varvatos at the Oculus,40.71180397454389,-74.01155428327945,Clothing Store
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Regal Battery Park,40.71500399534887,-74.01493484218707,Movie Theater
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Asphalt Green Battery Park City,40.715923644223366,-74.01467345576101,Athletics & Sports
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Battery Park City Playground,40.71608487770009,-74.01654817741635,Playground
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Vintry Fine Wines,40.715170628193164,-74.01466344964813,Wine Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Conrad New York Downtown,40.7150355,-74.0158397,Hotel
NYC,Battery Park City,40.71193198394565,-74.01686930508617,9/11 Survivor Tree,40.71118269016101,-74.01365339756012,Tree
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Apple World Trade Center,40.712033,-74.0114282,Electronics Store
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Petropolis,40.7079952,-74.0143571,Pet Store
NYC,Battery Park City,40.71193198394565,-74.01686930508617,La Pizza & La Pasta,40.710566583744715,-74.01249396848024,Pizza Place
NYC,Battery Park City,40.71193198394565,-74.01686930508617,La Pasta Fresca,40.709533,-74.012207,Grocery Store
NYC,Battery Park City,40.71193198394565,-74.01686930508617,O'Hara's Restaurant & Pub,40.70989378141622,-74.01283563128297,Pub
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Silverstein Family Park,40.7132612824142,-74.0115237236023,Park
NYC,Battery Park City,40.71193198394565,-74.01686930508617,New York Marriott Downtown,40.7095039,-74.0146715,Hotel
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Westfield World Trade Center,40.71160151431165,-74.01136815547943,Shopping Mall
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Morton's The Steakhouse,40.70970051946106,-74.01395380496979,Steakhouse
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Trinity Boxing Club,40.70891090598323,-74.0133789212536,Gym
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Picasso Pizzeria,40.71024295531296,-74.01601060072417,Pizza Place
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Rector Park,40.70921008079804,-74.0168700906925,Park
NYC,Battery Park City,40.71193198394565,-74.01686930508617,West Street Wine & Spirits,40.70838013028831,-74.0150575145218,Wine Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,West Thames Playground,40.70807130608137,-74.0156989306793,Playground
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Dunkin',40.7099775,-74.0143934,Donut Shop
NYC,Battery Park City,40.71193198394565,-74.01686930508617,FedEx Office Print & Ship Center,40.7093626,-74.0141754,Shipping Store
NYC,Battery Park City,40.71193198394565,-74.01686930508617,W New York - Downtown,40.7092767,-74.0136578,Hotel
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Fairfield Inn & Suites Downtown Manhattan/World Trade Center,40.7083192325469,-74.01372018650812,Hotel
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Jiangnan Chinese Cuisine,40.70836717884017,-74.01422925931902,Chinese Restaurant
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Suspenders,40.7085984,-74.0136235,Bar
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Clinton Hall,40.708219322446745,-74.01445976327362,Beer Garden
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Ningbo Cafe,40.70794582988142,-74.01832186970051,Chinese Restaurant
NYC,Battery Park City,40.71193198394565,-74.01686930508617,Gym @ The Terrace Club,40.70899473841247,-74.01835776369661,Gym
NYC,Battery Park City,40.71193198394565,-74.01686930508617,DOWNTOWN BY THE WATER,40.713797079939745,-74.02181571804839,Boat or Ferry
NYC,Battery Park City,40.71193198394565,-74.01686930508617,M/V Henry Hudson,40.715051,-74.020633,Boat or Ferry
NYC,Financial District,40.70710710727048,-74.0106654452127,One Medical,40.706204,-74.011712,Doctor's Office
NYC,Financial District,40.70710710727048,-74.0106654452127,Physique 57,40.706843676084894,-74.01301424688859,Gym / Fitness Center
NYC,Financial District,40.70710710727048,-74.0106654452127,Fearless Girl,40.706772,-74.010963,Monument / Landmark
NYC,Financial District,40.70710710727048,-74.0106654452127,Crunch - FiDi,40.708614,-74.010013,Gym / Fitness Center
NYC,Financial District,40.70710710727048,-74.0106654452127,Black Fox Coffee Co.,40.70657289005604,-74.00815534778381,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Champs Gourmet Deli,40.706470210885726,-74.0115586671376,Deli / Bodega
NYC,Financial District,40.70710710727048,-74.0106654452127,Blue Bottle Coffee,40.70653,-74.011099,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Manhatta,40.70765446542056,-74.00913779853676,New American Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Greenwich St Jewelers,40.70800437019543,-74.0128005461096,Jewelry Store
NYC,Financial District,40.70710710727048,-74.0106654452127,Taim,40.70772671818465,-74.00826536952118,Falafel Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,sweetgreen,40.7056257,-74.0082823,Salad Place
NYC,Financial District,40.70710710727048,-74.0106654452127,Minas Shoe Repair,40.70593187465497,-74.00843066267862,Shoe Store
NYC,Financial District,40.70710710727048,-74.0106654452127,The Capital Grille,40.70790272478362,-74.01008616860734,American Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,For Five Coffee Roasters,40.709554,-74.010576,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Crown Shy,40.70618693053086,-74.00749011603791,Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,CAVA,40.705912,-74.0087867,Mediterranean Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,The Setai Spa Wall Street,40.70613076209745,-74.01141965805377,Spa
NYC,Financial District,40.70710710727048,-74.0106654452127,Neapolitan Express,40.70690829999999,-74.0096853,Pizza Place
NYC,Financial District,40.70710710727048,-74.0106654452127,Equinox Wall Street,40.70727326752029,-74.01054311858566,Gym
NYC,Financial District,40.70710710727048,-74.0106654452127,La Petite Cave,40.70759735447235,-74.00811825980391,Wine Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Cipriani Wall Street,40.7060378788768,-74.00926866051051,Event Space
NYC,Financial District,40.70710710727048,-74.0106654452127,Chase Manhattan Plaza,40.70744155125235,-74.00906300162212,Plaza
NYC,Financial District,40.70710710727048,-74.0106654452127,Luke's Lobster,40.70451367887507,-74.01086390018463,Seafood Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Blue Park Kitchen,40.70650307601242,-74.00807663263792,American Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,&pizza,40.706615,-74.009943,Pizza Place
NYC,Financial District,40.70710710727048,-74.0106654452127,La Parisienne,40.70942332606939,-74.00999194450296,French Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,European Wax Center,40.70764,-74.012307,Health & Beauty Service
NYC,Financial District,40.70710710727048,-74.0106654452127,9/11 Tribute Museum,40.70799508624903,-74.01370126432805,Museum
NYC,Financial District,40.70710710727048,-74.0106654452127,Tacombi Taqueria,40.704604,-74.011706,Mexican Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Blue Spoon Coffee Co.,40.708103,-74.007614,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Suited,40.709402,-74.008098,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,La Colombe Torrefaction,40.705898810664266,-74.00842129724238,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Royal Wine Merchants,40.704557,-74.01040139999999,Wine Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,The Queen Elizabeth II September 11th Garden,40.704753612203675,-74.00928676128387,Garden
NYC,Financial District,40.70710710727048,-74.0106654452127,Barclay-Rex Tobacconist,40.70432180957125,-74.01114004651347,Smoke Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Hermès,40.706504840300255,-74.0109933795276,Accessories Store
NYC,Financial District,40.70710710727048,-74.0106654452127,Eataly Downtown,40.710075,-74.011976,Gourmet Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Reserve Cut,40.706131938349245,-74.01135377427823,Steakhouse
NYC,Financial District,40.70710710727048,-74.0106654452127,Complete Body,40.70434084081434,-74.00916057926591,Gym
NYC,Financial District,40.70710710727048,-74.0106654452127,Maestro Pasta,40.709337,-74.007769,Italian Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Petropolis,40.7079952,-74.0143571,Pet Store
NYC,Financial District,40.70710710727048,-74.0106654452127,Rise By We,40.704025269584655,-74.01125114411116,Gym / Fitness Center
NYC,Financial District,40.70710710727048,-74.0106654452127,Bowling Green Greenmarket,40.705053013780834,-74.01343322031988,Farmers Market
NYC,Financial District,40.70710710727048,-74.0106654452127,Underdog,40.704433125840026,-74.01028646894756,Cocktail Bar
NYC,Financial District,40.70710710727048,-74.0106654452127,Harry's Cafe and Steak,40.704558487365915,-74.00974598616519,Steakhouse
NYC,Financial District,40.70710710727048,-74.0106654452127,Big Al's Chicago Style Pizza,40.708892320194174,-74.01156153941926,Pizza Place
NYC,Financial District,40.70710710727048,-74.0106654452127,Delmonico's,40.7051528646903,-74.01055116348026,Steakhouse
NYC,Financial District,40.70710710727048,-74.0106654452127,Adrienne's Pizza Bar,40.704348091685645,-74.01022261314714,Pizza Place
NYC,Financial District,40.70710710727048,-74.0106654452127,Federal Hall National Memorial,40.7072382946629,-74.0103542804718,Historic Site
NYC,Financial District,40.70710710727048,-74.0106654452127,787 Coffee,40.703506,-74.010913,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Victoria's Secret,40.71067911299145,-74.01170712103871,Lingerie Store
NYC,Financial District,40.70710710727048,-74.0106654452127,Voyager Espresso,40.70878747496401,-74.007063456023,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,The Kati Roll Company,40.70911435070483,-74.0090911929708,Indian Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,The Lovelace Cocktail & Gin Bar,40.703585223091785,-74.01059982665107,Cocktail Bar
NYC,Financial District,40.70710710727048,-74.0106654452127,Pita Press,40.707341404166726,-74.0084699771627,Greek Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Joe’s Pizza,40.710178,-74.007769,Pizza Place
NYC,Financial District,40.70710710727048,-74.0106654452127,Hole In The Wall,40.70827996310331,-74.00561154427122,Breakfast Spot
NYC,Financial District,40.70710710727048,-74.0106654452127,The Dead Rabbit,40.7030514243039,-74.01099234823606,Cocktail Bar
NYC,Financial District,40.70710710727048,-74.0106654452127,Giardino D'oro,40.70754838388947,-74.00724936519595,Italian Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Casa Toscana,40.70999432771495,-74.0091178608174,Café
NYC,Financial District,40.70710710727048,-74.0106654452127,Anthropologie,40.710618156588524,-74.00966144835125,Women's Store
NYC,Financial District,40.70710710727048,-74.0106654452127,Liberty Park,40.71038391621699,-74.01386844682942,Park
NYC,Financial District,40.70710710727048,-74.0106654452127,Nobu Downtown,40.7107732,-74.0095804,Japanese Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Blue Bottle Coffee,40.7105890125794,-74.012371301651,Coffee Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Pisillo Italian Panini,40.710530084460785,-74.00752571804911,Sandwich Place
NYC,Financial District,40.70710710727048,-74.0106654452127,9/11 Memorial South Pool,40.711039,-74.013082,Memorial Site
NYC,Financial District,40.70710710727048,-74.0106654452127,Elevated Acre,40.70326926503271,-74.00871276855469,Pedestrian Plaza
NYC,Financial District,40.70710710727048,-74.0106654452127,Leo's Bagels,40.704935,-74.009786,Bagel Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Indian King Briyani House,40.70916650382646,-74.01062632424185,Food Truck
NYC,Financial District,40.70710710727048,-74.0106654452127,Fraunces Tavern,40.70352594119276,-74.01139528322373,Bar
NYC,Financial District,40.70710710727048,-74.0106654452127,Nish Nush,40.709418,-74.008056,Falafel Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Bikram Yoga Downtown,40.710021120632085,-74.00722394292328,Yoga Studio
NYC,Financial District,40.70710710727048,-74.0106654452127,Adel's best #1 Halal Food Cart,40.70560923100874,-74.00559949094632,Falafel Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,The Vitamin Shoppe,40.709802,-74.009705,Supplement Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Westville Wall Street,40.70476029018973,-74.00673200859217,American Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,Wall Street Wine Merchants,40.70610257333813,-74.00740439177535,Liquor Store
NYC,Financial District,40.70710710727048,-74.0106654452127,Kome Waza,40.703309269312626,-74.0102995612877,Japanese Restaurant
NYC,Financial District,40.70710710727048,-74.0106654452127,West Bank Gourmet,40.706633602091976,-74.01552667196661,Gourmet Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,Shake Shack,40.71070286896417,-74.00902390480042,Burger Joint
NYC,Financial District,40.70710710727048,-74.0106654452127,Just Salad,40.70353933843734,-74.01162680059957,Salad Place
NYC,Financial District,40.70710710727048,-74.0106654452127,Sugar Momma,40.70816005909686,-74.00568853225838,Cocktail Bar
NYC,Financial District,40.70710710727048,-74.0106654452127,Pure Green,40.70918112195375,-74.0068474526467,Juice Bar
NYC,Financial District,40.70710710727048,-74.0106654452127,ChaiseFitness,40.70561376975429,-74.00556387151113,Gym / Fitness Center
NYC,Financial District,40.70710710727048,-74.0106654452127,Il Gelato @ Eataly,40.709868598242466,-74.0116855984727,Ice Cream Shop
NYC,Financial District,40.70710710727048,-74.0106654452127,O'Hara's Restaurant & Pub,40.70989378141622,-74.01283563128297,Pub
NYC,Financial District,40.70710710727048,-74.0106654452127,La Pizza & La Pasta,40.710566583744715,-74.01249396848024,Pizza Place
NYC,Financial District,40.70710710727048,-74.0106654452127,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,40.7095628,-74.0097181,Hotel
